text,label,score,created_at
Bitcoin is experiencing a major sell-off. This is not good. #cryptocurrency,BEARISH,0.9772930902963586,2025-07-21 19:22:51
"Bitcoin just got a new partnership, price will soar! #Bitcoin",BULLISH,0.9538136281706552,2025-08-08 06:40:28
Bitcoin is having a major pump right now! To the moon! 🚀 #Bitcoin,BULLISH,0.993499437306284,2025-08-11 12:59:33
"Bitcoin just got a new partnership, price will soar! #BTCUSDT",BULLISH,0.9280918285249232,2025-08-12 07:24:12
"Bitcoin Just checking the market stats, everything looks normal. #BTCUSDT",NEUTRAL,0.9394149202662044,2025-08-10 00:55:17
Bitcoin I'm losing a lot of money on this. #Bitcoin,BEARISH,0.9573784840651266,2025-08-11 16:50:02
"Bitcoin is consolidating, not much movement either way. #Bitcoin",NEUTRAL,0.8983832760773196,2025-07-22 04:31:30
"Bitcoin just got a new partnership, price will soar! #crypto",BULLISH,0.9415301841555525,2025-08-11 04:32:18
Bitcoin is showing some strong positive momentum. #BTC,BULLISH,0.930726888880008,2025-08-07 01:52:39
Bitcoin price has been flat all week. #Bitcoin,NEUTRAL,0.860395745636519,2025-08-02 17:02:14
Bitcoin is gaining serious traction. Bull run is coming! #BTC,BULLISH,0.9475687507527196,2025-08-12 19:43:55
Bitcoin is having a major pump right now! To the moon! 🚀 #crypto,BULLISH,0.9738992808045208,2025-07-16 13:00:08
Bitcoin price has been flat all week. #cryptocurrency,NEUTRAL,0.8550888981406402,2025-08-11 23:32:22
Bitcoin seems to be losing all its value. #crypto,BEARISH,0.9188596943524256,2025-07-30 05:24:17
Bitcoin is on the verge of a major breakout. #crypto,BULLISH,0.9109641328152904,2025-07-19 11:45:24
Bitcoin is on the verge of a major breakout. #cryptocurrency,BULLISH,0.9900606492535988,2025-08-08 10:20:44
"Bitcoin is just a stablecoin, nothing to see here. #cryptocurrency",NEUTRAL,0.8662019957726139,2025-07-15 03:42:33
Bitcoin is looking bearish on the charts. Stay away! #BTC,BEARISH,0.9310822287654288,2025-07-15 23:50:12
Bitcoin is looking bearish on the charts. Stay away! #BTCUSDT,BEARISH,0.9151466706954516,2025-08-10 05:16:37
"Bitcoin Just checking the market stats, everything looks normal. #BTC",NEUTRAL,0.9124687618601496,2025-07-22 15:51:16
"Bitcoin Just checking the market stats, everything looks normal. #Bitcoin",NEUTRAL,0.84998838508558,2025-07-26 07:59:57
Bitcoin I'm losing a lot of money on this. #cryptocurrency,BEARISH,0.9438964730176332,2025-07-19 11:32:26
Bitcoin is showing some mild fluctuations. #cryptocurrency,NEUTRAL,0.8816682206184,2025-07-17 21:42:12
Bitcoin price has been pretty stable this week. #crypto,NEUTRAL,0.8299530078576386,2025-08-01 06:10:36
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #BTC,BEARISH,0.9459894818565412,2025-07-25 08:11:31
Bitcoin is a great long-term hold. #BTC,BULLISH,0.9565906656203804,2025-07-16 22:57:11
Bitcoin is showing some strong positive momentum. #BTC,BULLISH,0.96599846238967,2025-07-31 18:25:33
"Bitcoin is just a stablecoin, nothing to see here. #Bitcoin",NEUTRAL,0.8874231182904748,2025-07-23 17:27:16
Bitcoin is a great long-term hold. #BTC,BULLISH,0.9287210086028164,2025-07-18 00:48:06
Bitcoin is gaining serious traction. Bull run is coming! #BTC,BULLISH,0.9144454394987168,2025-07-18 21:44:20
Bitcoin is looking bearish on the charts. Stay away! #BTCUSDT,BEARISH,0.9414925641788086,2025-07-24 07:11:10
Bitcoin is showing some mild fluctuations. #Bitcoin,NEUTRAL,0.9000937640273788,2025-07-26 10:13:41
"Bitcoin is just a stablecoin, nothing to see here. #BTC",NEUTRAL,0.8723419645223824,2025-08-07 18:47:12
Bitcoin is experiencing a major sell-off. This is not good. #BTCUSDT,BEARISH,0.9627058151993968,2025-07-30 00:24:48
Bitcoin is looking bearish on the charts. Stay away! #crypto,BEARISH,0.90240477945174,2025-07-28 14:52:37
"Bitcoin is consolidating, not much movement either way. #crypto",NEUTRAL,0.9177270238730916,2025-08-09 14:56:22
Bitcoin is in a steep correction. This is making me nervous. 😩 #Bitcoin,BEARISH,0.92209148436295,2025-07-25 18:53:53
Bitcoin price has been flat all week. #crypto,NEUTRAL,0.8947815925739535,2025-07-23 03:36:15
Bitcoin is experiencing a major sell-off. This is not good. #BTCUSDT,BEARISH,0.9225871734001394,2025-07-15 22:57:15
Bitcoin looks incredibly bullish for the rest of the year. #cryptocurrency,BULLISH,0.99414203379479,2025-08-11 16:32:45
Bitcoin is a great long-term hold. #BTCUSDT,BULLISH,0.992554127954642,2025-08-05 05:46:47
"Bitcoin is consolidating, not much movement either way. #BTCUSDT",NEUTRAL,0.928455552914552,2025-07-20 14:15:17
Bitcoin is in a steep correction. This is making me nervous. 😩 #crypto,BEARISH,0.9650139667241902,2025-08-09 06:13:11
Bitcoin is falling hard. A dump is coming. #Bitcoin,BEARISH,0.9241083189346162,2025-08-12 18:45:52
"Bitcoin Just checking the market stats, everything looks normal. #BTCUSDT",NEUTRAL,0.8052937548899074,2025-08-01 04:00:45
"Bitcoin just got a new partnership, price will soar! #BTCUSDT",BULLISH,0.9670334053521352,2025-07-31 12:33:56
Bitcoin is experiencing a major sell-off. This is not good. #BTC,BEARISH,0.9777992301681914,2025-07-30 14:16:02
Bitcoin looks incredibly bullish for the rest of the year. #Bitcoin,BULLISH,0.9851862581258928,2025-07-21 02:44:51
"Bitcoin is consolidating, not much movement either way. #Bitcoin",NEUTRAL,0.8499114712503165,2025-07-23 15:26:56
"Bitcoin just got a new partnership, price will soar! #BTCUSDT",BULLISH,0.9914024462676616,2025-07-19 20:49:26
"Bitcoin is consolidating, not much movement either way. #BTC",NEUTRAL,0.8355586386848198,2025-08-01 13:07:59
"Bitcoin Just checking the market stats, everything looks normal. #BTC",NEUTRAL,0.8180686834362454,2025-08-06 21:12:47
Bitcoin is falling hard. A dump is coming. #BTC,BEARISH,0.9285544060137184,2025-07-29 19:21:25
Bitcoin seems to be losing all its value. #BTCUSDT,BEARISH,0.9297190799686502,2025-08-07 21:05:02
Bitcoin is gaining serious traction. Bull run is coming! #cryptocurrency,BULLISH,0.9211150718808342,2025-08-03 02:03:32
Bitcoin is experiencing a major sell-off. This is not good. #BTCUSDT,BEARISH,0.9100559961766528,2025-07-17 22:13:15
Bitcoin price has been pretty stable this week. #BTCUSDT,NEUTRAL,0.8864274321072426,2025-07-25 09:55:52
Bitcoin is showing some strong positive momentum. #crypto,BULLISH,0.9965472331408762,2025-08-09 22:59:32
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #BTC,BEARISH,0.9348314625988174,2025-07-23 14:34:19
Bitcoin is a great long-term hold. #cryptocurrency,BULLISH,0.9139940521425954,2025-08-11 04:58:46
Bitcoin is in a steep correction. This is making me nervous. 😩 #BTC,BEARISH,0.9917005232557294,2025-07-16 18:12:26
Bitcoin is falling hard. A dump is coming. #BTCUSDT,BEARISH,0.9370469398495056,2025-07-16 14:01:30
Bitcoin is looking bearish on the charts. Stay away! #BTC,BEARISH,0.9239904657475336,2025-08-03 08:27:58
Bitcoin seems to be losing all its value. #BTC,BEARISH,0.96742415406398,2025-07-28 12:34:21
Bitcoin is in a steep correction. This is making me nervous. 😩 #Bitcoin,BEARISH,0.969009966071436,2025-08-08 20:20:37
Bitcoin is having a major pump right now! To the moon! 🚀 #BTC,BULLISH,0.9848911160992472,2025-08-11 07:50:52
Bitcoin I'm losing a lot of money on this. #crypto,BEARISH,0.9052487226870772,2025-07-20 16:24:12
"Bitcoin is just a stablecoin, nothing to see here. #crypto",NEUTRAL,0.9031094092143312,2025-07-23 02:34:13
"Bitcoin just got a new partnership, price will soar! #crypto",BULLISH,0.9424539109240184,2025-07-30 16:09:06
Bitcoin is a great long-term hold. #BTCUSDT,BULLISH,0.997932054148724,2025-07-17 15:28:47
Bitcoin is in a steep correction. This is making me nervous. 😩 #Bitcoin,BEARISH,0.9536889244104628,2025-07-24 03:21:40
"Bitcoin Just checking the market stats, everything looks normal. #cryptocurrency",NEUTRAL,0.8614964413601272,2025-07-24 23:14:59
Bitcoin is in a steep correction. This is making me nervous. 😩 #BTCUSDT,BEARISH,0.9235467628742426,2025-08-11 09:33:41
"Bitcoin is just a stablecoin, nothing to see here. #cryptocurrency",NEUTRAL,0.894409747638054,2025-07-16 19:31:41
Bitcoin is a great long-term hold. #crypto,BULLISH,0.9567784331400356,2025-07-16 15:41:49
Bitcoin is a great long-term hold. #BTCUSDT,BULLISH,0.931792971153293,2025-07-26 13:39:52
Bitcoin is a great long-term hold. #BTCUSDT,BULLISH,0.9905339822322496,2025-07-28 06:24:42
Bitcoin looks incredibly bullish for the rest of the year. #Bitcoin,BULLISH,0.9043493306882372,2025-07-25 22:29:31
Bitcoin price has been pretty stable this week. #cryptocurrency,NEUTRAL,0.896069675337578,2025-07-27 17:29:10
Bitcoin is showing some strong positive momentum. #crypto,BULLISH,0.9599250633328787,2025-08-08 19:16:38
Bitcoin is showing some mild fluctuations. #cryptocurrency,NEUTRAL,0.9207903124499304,2025-07-25 17:22:40
Bitcoin is experiencing a major sell-off. This is not good. #crypto,BEARISH,0.983204683795514,2025-07-18 22:22:53
"Bitcoin is just a stablecoin, nothing to see here. #Bitcoin",NEUTRAL,0.8927038717224748,2025-08-02 05:11:43
Bitcoin is looking bearish on the charts. Stay away! #BTC,BEARISH,0.9099479861892912,2025-07-15 06:49:36
"Bitcoin is just a stablecoin, nothing to see here. #BTCUSDT",NEUTRAL,0.8764528879212881,2025-07-29 01:14:55
Bitcoin is showing some strong positive momentum. #Bitcoin,BULLISH,0.9171693262045816,2025-08-04 09:41:54
Bitcoin is gaining serious traction. Bull run is coming! #crypto,BULLISH,0.9248060328427988,2025-08-01 14:29:10
"Bitcoin just got a new partnership, price will soar! #BTCUSDT",BULLISH,0.9904962516731968,2025-07-18 11:16:03
"Bitcoin is just a stablecoin, nothing to see here. #cryptocurrency",NEUTRAL,0.92788118863721,2025-07-20 23:47:31
Bitcoin I'm losing a lot of money on this. #Bitcoin,BEARISH,0.9094388825262986,2025-08-13 11:41:05
Bitcoin is showing some strong positive momentum. #Bitcoin,BULLISH,0.9413028583958378,2025-07-26 19:29:38
Bitcoin is a great long-term hold. #Bitcoin,BULLISH,0.9237771485967397,2025-08-11 10:52:32
Bitcoin is showing some mild fluctuations. #BTCUSDT,NEUTRAL,0.8958781643756766,2025-08-07 20:54:01
"Bitcoin is just a stablecoin, nothing to see here. #BTCUSDT",NEUTRAL,0.8737052404049632,2025-08-04 20:25:36
Bitcoin looks incredibly bullish for the rest of the year. #BTC,BULLISH,0.9567646963234386,2025-07-23 09:14:23
Bitcoin is showing some mild fluctuations. #BTC,NEUTRAL,0.8199750697329466,2025-07-21 20:10:56
Bitcoin is on the verge of a major breakout. #Bitcoin,BULLISH,0.909608077652232,2025-07-18 12:35:49
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #crypto,BEARISH,0.934546660502806,2025-07-22 13:48:35
Bitcoin is having a major pump right now! To the moon! 🚀 #BTC,BULLISH,0.9415638004467612,2025-07-22 10:17:43
"Bitcoin just got a new partnership, price will soar! #Bitcoin",BULLISH,0.9027648146993558,2025-08-08 18:57:55
Bitcoin looks incredibly bullish for the rest of the year. #BTC,BULLISH,0.9711440826339934,2025-07-23 08:25:44
Bitcoin is showing some mild fluctuations. #cryptocurrency,NEUTRAL,0.8065266894574924,2025-08-05 12:26:28
Bitcoin is experiencing a major sell-off. This is not good. #crypto,BEARISH,0.9583725766568484,2025-07-24 18:52:28
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #Bitcoin,BEARISH,0.9478801847770364,2025-07-19 08:09:43
Bitcoin is experiencing a major sell-off. This is not good. #Bitcoin,BEARISH,0.9554766636835827,2025-07-30 11:46:31
Bitcoin is falling hard. A dump is coming. #crypto,BEARISH,0.98456030936718,2025-07-24 11:24:02
Bitcoin is a great long-term hold. #BTC,BULLISH,0.9026773273240551,2025-07-19 03:15:46
Bitcoin is experiencing a major sell-off. This is not good. #cryptocurrency,BEARISH,0.9405071647406608,2025-07-18 08:41:38
Bitcoin is having a major pump right now! To the moon! 🚀 #cryptocurrency,BULLISH,0.9986258763913842,2025-08-06 07:52:05
Bitcoin I'm losing a lot of money on this. #Bitcoin,BEARISH,0.9556269167359152,2025-07-19 03:56:01
Bitcoin price has been flat all week. #crypto,NEUTRAL,0.874507761299924,2025-07-23 23:54:16
Bitcoin is showing some strong positive momentum. #Bitcoin,BULLISH,0.993470988477945,2025-08-03 04:24:20
Bitcoin I'm losing a lot of money on this. #cryptocurrency,BEARISH,0.9875234641188904,2025-08-13 12:35:48
Bitcoin is in a steep correction. This is making me nervous. 😩 #BTC,BEARISH,0.995655437273979,2025-07-20 17:24:52
Bitcoin I'm losing a lot of money on this. #cryptocurrency,BEARISH,0.9585893311105226,2025-08-05 04:04:21
Bitcoin is a great long-term hold. #BTC,BULLISH,0.9338216855939871,2025-08-03 16:39:56
Bitcoin is showing some strong positive momentum. #cryptocurrency,BULLISH,0.9299212037198764,2025-07-24 22:35:07
Bitcoin is falling hard. A dump is coming. #cryptocurrency,BEARISH,0.93465330812387,2025-07-15 08:18:06
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #BTC,BEARISH,0.9488013654995404,2025-08-10 11:03:26
Bitcoin is gaining serious traction. Bull run is coming! #Bitcoin,BULLISH,0.9838525535733402,2025-08-12 17:52:23
"Bitcoin Just checking the market stats, everything looks normal. #cryptocurrency",NEUTRAL,0.8203825276736928,2025-08-05 20:08:41
"Bitcoin is consolidating, not much movement either way. #crypto",NEUTRAL,0.9115129170255654,2025-08-10 06:58:26
"Bitcoin just got a new partnership, price will soar! #Bitcoin",BULLISH,0.9927991018987496,2025-07-22 01:26:06
Bitcoin price has been pretty stable this week. #crypto,NEUTRAL,0.8683951602675405,2025-07-22 02:31:15
Bitcoin price has been flat all week. #BTC,NEUTRAL,0.9201375085307596,2025-07-18 22:05:34
Bitcoin I'm losing a lot of money on this. #Bitcoin,BEARISH,0.9483625548290924,2025-07-22 15:15:02
Bitcoin is on the verge of a major breakout. #BTCUSDT,BULLISH,0.9698440113099804,2025-08-12 03:01:05
Bitcoin is experiencing a major sell-off. This is not good. #crypto,BEARISH,0.9062491027587602,2025-08-09 15:59:32
Bitcoin is a great long-term hold. #BTCUSDT,BULLISH,0.9943319055676656,2025-08-03 06:34:43
Bitcoin looks incredibly bullish for the rest of the year. #crypto,BULLISH,0.9311781312509496,2025-08-07 01:17:19
"Bitcoin is just a stablecoin, nothing to see here. #cryptocurrency",NEUTRAL,0.8762501553464667,2025-07-25 09:21:43
Bitcoin is looking bearish on the charts. Stay away! #cryptocurrency,BEARISH,0.956988771002974,2025-08-09 10:56:32
Bitcoin seems to be losing all its value. #cryptocurrency,BEARISH,0.9396946126858204,2025-07-24 04:54:47
"Bitcoin is consolidating, not much movement either way. #BTC",NEUTRAL,0.8690623249852636,2025-08-10 05:22:14
"Bitcoin just got a new partnership, price will soar! #BTCUSDT",BULLISH,0.9710195026494908,2025-07-29 18:55:34
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #cryptocurrency,BEARISH,0.9795136099722082,2025-08-04 23:56:40
"Bitcoin is consolidating, not much movement either way. #cryptocurrency",NEUTRAL,0.8713074514296346,2025-08-11 15:12:35
Bitcoin is showing some strong positive momentum. #BTCUSDT,BULLISH,0.9862406094760736,2025-07-19 18:45:09
Bitcoin is on the verge of a major breakout. #BTC,BULLISH,0.9540792511568238,2025-08-04 23:26:50
Bitcoin is falling hard. A dump is coming. #crypto,BEARISH,0.9594555706760602,2025-08-05 04:21:08
Bitcoin is looking bearish on the charts. Stay away! #Bitcoin,BEARISH,0.9521380663060156,2025-08-03 09:56:48
"Bitcoin is just a stablecoin, nothing to see here. #Bitcoin",NEUTRAL,0.8084979674027755,2025-08-12 00:58:41
Bitcoin is in a steep correction. This is making me nervous. 😩 #BTC,BEARISH,0.9495467415591003,2025-07-28 06:48:10
"Bitcoin is just a stablecoin, nothing to see here. #crypto",NEUTRAL,0.9348394994638454,2025-08-05 06:15:05
Bitcoin is having a major pump right now! To the moon! 🚀 #crypto,BULLISH,0.900692356827522,2025-07-18 16:13:29
"Bitcoin just got a new partnership, price will soar! #cryptocurrency",BULLISH,0.9361816119050126,2025-07-24 17:52:59
Bitcoin looks incredibly bullish for the rest of the year. #BTCUSDT,BULLISH,0.9559339024568736,2025-08-01 14:53:15
Bitcoin looks incredibly bullish for the rest of the year. #Bitcoin,BULLISH,0.9502193298218244,2025-07-23 12:16:48
Bitcoin is a great long-term hold. #BTC,BULLISH,0.9061402382831424,2025-08-10 00:20:41
Bitcoin is gaining serious traction. Bull run is coming! #BTCUSDT,BULLISH,0.9477737261497328,2025-07-20 01:00:00
"Bitcoin just got a new partnership, price will soar! #Bitcoin",BULLISH,0.9807944901840212,2025-07-19 13:39:15
Bitcoin price has been flat all week. #BTC,NEUTRAL,0.83788863916695,2025-08-10 03:01:02
Bitcoin is showing some strong positive momentum. #BTCUSDT,BULLISH,0.943065153970067,2025-07-22 01:11:05
Bitcoin is showing some mild fluctuations. #Bitcoin,NEUTRAL,0.8846526115154759,2025-08-08 15:20:56
Bitcoin is experiencing a major sell-off. This is not good. #Bitcoin,BEARISH,0.9618783618038544,2025-07-30 22:42:57
Bitcoin is on the verge of a major breakout. #BTCUSDT,BULLISH,0.9399866424904706,2025-08-10 18:36:10
"Bitcoin Just checking the market stats, everything looks normal. #BTCUSDT",NEUTRAL,0.9343191178216,2025-08-12 20:21:59
Bitcoin price has been flat all week. #BTC,NEUTRAL,0.842849381749936,2025-07-14 15:00:07
Bitcoin is showing some mild fluctuations. #crypto,NEUTRAL,0.8331486303571297,2025-07-26 11:53:30
Bitcoin price has been flat all week. #BTC,NEUTRAL,0.8083181426516997,2025-07-21 18:36:40
Bitcoin is falling hard. A dump is coming. #crypto,BEARISH,0.9084280516196872,2025-07-21 22:30:55
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #BTCUSDT,BEARISH,0.9220654684481802,2025-08-07 08:06:57
Bitcoin is looking bearish on the charts. Stay away! #BTCUSDT,BEARISH,0.9734651818837182,2025-07-28 15:02:16
"Bitcoin just got a new partnership, price will soar! #Bitcoin",BULLISH,0.9924662767307764,2025-08-12 19:55:51
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #BTCUSDT,BEARISH,0.9060988380327252,2025-08-04 09:25:19
"Bitcoin Just checking the market stats, everything looks normal. #Bitcoin",NEUTRAL,0.9108464811433216,2025-08-02 19:40:43
Bitcoin looks incredibly bullish for the rest of the year. #Bitcoin,BULLISH,0.9028856807611152,2025-07-19 11:56:34
